1	PPPP:PPPP:cS-S:-S--:ScS-	PPPP:cS-S:-S--:ScS-
1	PPPP:PSPP:c-SP:P---:ScS-	PSPP:c-SP:P---:ScS-
1	PPPP:PPPP:cS-P:P---:ScS-	PPPP:cS-P:P---:ScS-
1	PPPP:PPSP:cS-P:P---:ScS-	PPSP:cS-P:P---:ScS-
1	PPPP:PSPP:c-PS:P---:ScS-	PSPP:c-PS:P---:ScS-
1	PPPP:PSPP:c-SS:P---:ScS-	PSPP:c-SS:P---:ScS-
1	PPPP:PPPP:cS-S:P---:ScS-	PPPP:cS-S:P---:ScS-
1	PPPP:PPSP:cS-S:P---:ScS-	PPSP:cS-S:P---:ScS-
1	PPPP:PPPP:cS-P:S---:ScS-	PPPP:cS-P:S---:ScS-
1	PPPP:PPSP:cS-P:S---:ScS-	PPSP:cS-P:S---:ScS-
1	PPPP:PPPP:cS-S:S---:ScS-	PPPP:cS-S:S---:ScS-
1	PPPP:PPSP:cS-S:S---:ScS-	PPSP:cS-S:S---:ScS-
1	PPPP:PPPP:cPPP:-c--:ScS-	PPPP:cPPP:-c--:ScS-
1	PPPP:PPPP:cPSP:-c--:ScS-	PPPP:cPSP:-c--:ScS-
1	PPPP:PPPP:cSSS:S---:ScS-	PPPP:cSSS:S---:ScS-
1	PPPP:PPPP:cSSc:-c-S:ScS-	PPPP:cSSc:-c-S:ScS-
1	PPPP:PPPP:cPPP:-S--:ScS-	PPPP:cPPP:-S--:ScS-
1	PPPP:PPPP:PSSc:c--S:ScS-	PPPP:PSSc:c--S:ScS-
1	PPPP:PPPP:PSSP:c--S:ScS-	PPPP:PSSP:c--S:ScS-
1	PPPP:PPPP:cSSS:c--S:ScS-	PPPP:cSSS:c--S:ScS-
1	PPPP:PPPP:PSSc:S--S:ScS-	PPPP:PSSc:S--S:ScS-
1	PPPP:PPPP:cScc:-c-S:ScS-	PPPP:cScc:-c-S:ScS-
1	PPPP:PPPP:cSPc:-c-S:ScS-	PPPP:cSPc:-c-S:ScS-
1	PPPP:PPPP:PSPc:-c-S:ScS-	PPPP:PSPc:-c-S:ScS-
1	PP-P:PP-P:PS-P:c--P:ScS-	PP-P:PS-P:c--P:ScS-
1	PP-P:PP-P:SS-P:c--P:ScS-	PP-P:SS-P:c--P:ScS-
1	PP-P:PP-P:cc-c:-c-S:ScS-	PP-P:cc-c:-c-S:ScS-
1	PP-P:PP-P:Pc-c:-c-S:ScS-	PP-P:Pc-c:-c-S:ScS-
1	PP-P:PP-P:Sc-c:-c-S:ScS-	PP-P:Sc-c:-c-S:ScS-
1	PP-P:PP-P:cP-c:-c-S:ScS-	PP-P:cP-c:-c-S:ScS-
1	PP-P:PP-P:PP-c:-c-S:ScS-	PP-P:PP-c:-c-S:ScS-
1	PP-P:PP-P:SP-c:-c-S:ScS-	PP-P:SP-c:-c-S:ScS-
1	PP-P:PP-P:PS-c:-c-S:ScS-	PP-P:PS-c:-c-S:ScS-
1	PP-P:PP-P:SS-c:-c-S:ScS-	PP-P:SS-c:-c-S:ScS-
1	PP-P:PP-P:cP-c:-P-S:ScS-	PP-P:cP-c:-P-S:ScS-
1	PP-P:PP-P:PP-c:-P-S:ScS-	PP-P:PP-c:-P-S:ScS-
1	PP-P:PP-P:SP-c:-P-S:ScS-	PP-P:SP-c:-P-S:ScS-
1	PP-P:PP-P:cc-c:-S-S:ScS-	PP-P:cc-c:-S-S:ScS-
1	PP-P:PP-P:Pc-c:-S-S:ScS-	PP-P:Pc-c:-S-S:ScS-
1	PP-P:PP-P:Sc-c:-S-S:ScS-	PP-P:Sc-c:-S-S:ScS-
1	PP-P:PP-P:cP-c:-S-S:ScS-	PP-P:cP-c:-S-S:ScS-
1	PP-P:PP-P:PP-c:-S-S:ScS-	PP-P:PP-c:-S-S:ScS-
1	PP-P:PP-P:SP-c:-S-S:ScS-	PP-P:SP-c:-S-S:ScS-
1	PP-P:PP-P:cS-c:-S-S:ScS-	PP-P:cS-c:-S-S:ScS-
1	PP-P:PP-P:PS-c:-S-S:ScS-	PP-P:PS-c:-S-S:ScS-
1	PP-P:PP-P:SS-c:-S-S:ScS-	PP-P:SS-c:-S-S:ScS-
1	PP-P:PP-P:cS-c:c--S:ScS-	PP-P:cS-c:c--S:ScS-
1	PP-P:PP-P:PS-c:c--S:ScS-	PP-P:PS-c:c--S:ScS-
1	PP-P:PP-P:SS-c:c--S:ScS-	PP-P:SS-c:c--S:ScS-
1	PP-P:PP-P:PS-P:c--S:ScS-	PP-P:PS-P:c--S:ScS-
1	PP-P:PP-P:cS-S:c--S:ScS-	PP-P:cS-S:c--S:ScS-
1	PP-P:PP-P:PS-S:c--S:ScS-	PP-P:PS-S:c--S:ScS-
1	PP-P:PP-P:SS-S:c--S:ScS-	PP-P:SS-S:c--S:ScS-
1	PP-P:PP-P:cS-c:P--S:ScS-	PP-P:cS-c:P--S:ScS-
1	PP-P:PP-P:PS-c:P--S:ScS-	PP-P:PS-c:P--S:ScS-
1	PP-P:PP-P:SS-c:P--S:ScS-	PP-P:SS-c:P--S:ScS-
1	PP-P:PP-P:cS-c:S--S:ScS-	PP-P:cS-c:S--S:ScS-
1	PP-P:PP-P:PS-c:S--S:ScS-	PP-P:PS-c:S--S:ScS-
1	PPPP:PPPP:cPSS:-P--:ScS-	PPPP:cPSS:-P--:ScS-
1	PP-P:PP-P:SS-c:S--S:ScS-	PP-P:SS-c:S--S:ScS-
1	PPPP:PSPP:c--P:P---:ScS-	PSPP:c--P:P---:ScS-
1	PPPP:PSPP:c--S:P---:ScS-	PSPP:c--S:P---:ScS-
1	-PPP:-PPP:-cPc:S-Pc:cS--	-PPP:-cPc:S-Pc:cS--
1	-PPP:-PPP:-SPc:S-Pc:cS--	-PPP:-SPc:S-Pc:cS--
1	-PPP:-PPP:-cPP:S-Pc:cS--	-PPP:-cPP:S-Pc:cS--
1	-PPP:-PPP:-PPP:S-Pc:cS--	-PPP:-PPP:S-Pc:cS--
1	-PPP:-PPP:-SPP:S-Pc:cS--	-PPP:-SPP:S-Pc:cS--
1	-PPP:-PPP:-cPS:S-Pc:cS--	-PPP:-cPS:S-Pc:cS--
1	-PPP:-PPP:-PPS:S-Pc:cS--	-PPP:-PPS:S-Pc:cS--
1	-PPP:-PPP:-SPS:S-Pc:cS--	-PPP:-SPS:S-Pc:cS--
1	-PPP:-PPP:-ccc:S-Sc:cS--	-PPP:-ccc:S-Sc:cS--
1	-PPP:-PPP:-Pcc:S-Sc:cS--	-PPP:-Pcc:S-Sc:cS--
1	-PPP:-PPP:-Scc:S-Sc:cS--	-PPP:-Scc:S-Sc:cS--
1	-PPP:-PPP:-cPc:S-Sc:cS--	-PPP:-cPc:S-Sc:cS--
1	-PPP:-PPP:-PPc:S-Sc:cS--	-PPP:-PPc:S-Sc:cS--
1	-PPP:-PPP:-SPc:S-Sc:cS--	-PPP:-SPc:S-Sc:cS--
1	-PPP:-PPP:-cSc:S-Sc:cS--	-PPP:-cSc:S-Sc:cS--
1	-PPP:-PPP:-PSc:S-Sc:cS--	-PPP:-PSc:S-Sc:cS--
1	-PPP:-PPP:-ccP:S-Sc:cS--	-PPP:-ccP:S-Sc:cS--
1	-PPP:-PPP:-PcP:S-Sc:cS--	-PPP:-PcP:S-Sc:cS--
1	-PPP:-PPP:-ScP:S-Sc:cS--	-PPP:-ScP:S-Sc:cS--
1	-PPP:-PPP:-cPP:S-Sc:cS--	-PPP:-cPP:S-Sc:cS--
1	-PPP:-PPP:-PPP:S-Sc:cS--	-PPP:-PPP:S-Sc:cS--
1	-PPP:-PPP:-SPP:S-Sc:cS--	-PPP:-SPP:S-Sc:cS--
1	-PPP:-PPP:-cSP:S-Sc:cS--	-PPP:-cSP:S-Sc:cS--
1	-PPP:-PPP:-PSP:S-Sc:cS--	-PPP:-PSP:S-Sc:cS--
1	-PPP:-PPP:-SSP:S-Sc:cS--	-PPP:-SSP:S-Sc:cS--
1	-PPP:-PPP:-ccS:S-Sc:cS--	-PPP:-ccS:S-Sc:cS--
1	-PPP:-PPP:-PcS:S-Sc:cS--	-PPP:-PcS:S-Sc:cS--
1	-PPP:-PPP:-ScS:S-Sc:cS--	-PPP:-ScS:S-Sc:cS--
1	-PPP:-PPP:-PPS:S-Sc:cS--	-PPP:-PPS:S-Sc:cS--
1	-PPP:-PPP:-SPS:S-Sc:cS--	-PPP:-SPS:S-Sc:cS--
1	-PPP:-PPP:-PSS:S-Sc:cS--	-PPP:-PSS:S-Sc:cS--
1	-PPP:-PPP:-SSS:S-Sc:cS--	-PPP:-SSS:S-Sc:cS--
1	-PPP:-PPP:-ccc:S-SS:cS--	-PPP:-ccc:S-SS:cS--
1	-PPP:-PPP:-Pcc:S-SS:cS--	-PPP:-Pcc:S-SS:cS--
1	-PPP:-PPP:-Scc:S-SS:cS--	-PPP:-Scc:S-SS:cS--
1	-PPP:-PPP:-ccS:S-SS:cS--	-PPP:-ccS:S-SS:cS--
1	-PPP:-PPP:-PcS:S-SS:cS--	-PPP:-PcS:S-SS:cS--
1	-PPP:-PPP:-ScS:S-SS:cS--	-PPP:-ScS:S-SS:cS--
1	PP-P:PP-P:cS-P:c--P:ScS-	PP-P:cS-P:c--P:ScS-
1	PPPP:PPPP:SSSS:c--S:ScS-	PPPP:SSSS:c--S:ScS-
1	PP-P:PP-P:cS-P:c--S:ScS-	PP-P:cS-P:c--S:ScS-
1	PP-P:PP-P:SS-P:c--S:ScS-	PP-P:SS-P:c--S:ScS-
1	PP-P:PP-P:cc-P:-c--:ScS-	PP-P:cc-P:-c--:ScS-
1	PP-P:PP-P:cP-P:-c--:ScS-	PP-P:cP-P:-c--:ScS-
1	PP-P:PP-P:cS-P:-c--:ScS-	PP-P:cS-P:-c--:ScS-
1	PPPP:PSPP:c-PP:P---:ScS-	PSPP:c-PP:P---:ScS-
1	PP-P:PP-P:cc-S:-c--:ScS-	PP-P:cc-S:-c--:ScS-
1	PP-P:PP-P:cP-S:-c--:ScS-	PP-P:cP-S:-c--:ScS-
1	PP-P:PP-P:cS-S:-c--:ScS-	PP-P:cS-S:-c--:ScS-
1	PP-P:PP-P:cP-P:-P--:ScS-	PP-P:cP-P:-P--:ScS-
1	PP-P:PP-P:cP-S:-P--:ScS-	PP-P:cP-S:-P--:ScS-
1	PP-P:PP-P:cc-P:-S--:ScS-	PP-P:cc-P:-S--:ScS-
1	PP-P:PP-P:cP-P:-S--:ScS-	PP-P:cP-P:-S--:ScS-
1	PP-P:PP-P:cS-P:-S--:ScS-	PP-P:cS-P:-S--:ScS-
1	PP-P:PP-P:cc-S:-S--:ScS-	PP-P:cc-S:-S--:ScS-
1	PP-P:PP-P:cP-S:-S--:ScS-	PP-P:cP-S:-S--:ScS-
1	PP-P:PP-P:cS-S:-S--:ScS-	PP-P:cS-S:-S--:ScS-
1	PP-P:PP-P:cS-P:P---:ScS-	PP-P:cS-P:P---:ScS-
1	PP-P:PP-P:cS-S:P---:ScS-	PP-P:cS-S:P---:ScS-
1	PP-P:PP-P:cS-P:S---:ScS-	PP-P:cS-P:S---:ScS-
1	-PPP:-PPP:-cPS:S-Sc:cS--	-PPP:-cPS:S-Sc:cS--
1	-PPP:-PPP:-PPc:S-Pc:cS--	-PPP:-PPc:S-Pc:cS--
1	PP-P:PP-P:cS-S:S---:ScS-	PP-P:cS-S:S---:ScS-
1	PPPP:PPPP:cSPP:S---:ScS-	PPPP:cSPP:S---:ScS-
1	PPP-:PPP-:ccP-:c--S:cS--	PPP-:ccP-:c--S:cS--
1	PPP-:PPP-:PcP-:c--S:cS--	PPP-:PcP-:c--S:cS--
1	PPP-:PPP-:ScP-:c--S:cS--	PPP-:ScP-:c--S:cS--
1	PPP-:PPP-:ccS-:c--S:cS--	PPP-:ccS-:c--S:cS--
1	PPP-:PPP-:PcS-:c--S:cS--	PPP-:PcS-:c--S:cS--
1	PPP-:PPP-:ScS-:c--S:cS--	PPP-:ScS-:c--S:cS--
1	-PPP:-PPP:-cPc:S--S:cS--	-PPP:-cPc:S--S:cS--
1	-PPP:-PPP:-PPc:S--S:cS--	-PPP:-PPc:S--S:cS--
1	-PPP:-PPP:-SPc:S--S:cS--	-PPP:-SPc:S--S:cS--
1	-PPP:-PPP:-cSc:S--S:cS--	-PPP:-cSc:S--S:cS--
1	-PPP:-PPP:-PSc:S--S:cS--	-PPP:-PSc:S--S:cS--
1	-PPP:-PPP:-SSc:S--S:cS--	-PPP:-SSc:S--S:cS--
1	-PPP:-PPP:-cSP:S--S:cS--	-PPP:-cSP:S--S:cS--
1	-PPP:-PPP:-cPS:S--S:cS--	-PPP:-cPS:S--S:cS--
1	-PPP:-PPP:-cSS:S--S:cS--	-PPP:-cSS:S--S:cS--
1	PPP-:PPP-:ccP-:S--S:cS--	PPP-:ccP-:S--S:cS--
1	PPP-:PPP-:PcP-:S--S:cS--	PPP-:PcP-:S--S:cS--
1	PPP-:PPP-:ScP-:S--S:cS--	PPP-:ScP-:S--S:cS--
1	PPP-:PPP-:ccS-:S--S:cS--	PPP-:ccS-:S--S:cS--
1	PPP-:PPP-:PcS-:S--S:cS--	PPP-:PcS-:S--S:cS--
1	PPP-:PPP-:ScS-:S--S:cS--	PPP-:ScS-:S--S:cS--
1	PPPP:PPPP:SScS:c--S:ScS-	PPPP:SScS:c--S:ScS-
1	-PPP:-PPP:-cSS:S-Sc:cS--	-PPP:-cSS:S-Sc:cS--
1	-PPP:-PPP:--Pc:S--S:cS--	-PPP:--Pc:S--S:cS--
